Price,Rooms,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type,Method,CouncilArea,Regionname,Predicted Price,Index
985500.0,4,7.0,4.0,1.0,5.0,445.0,139.0,1977.0,6543.0,0,1,16,6,1147560,8530
650000.0,2,7.0,2.0,2.0,2.0,0.0,92.0,1985.0,6543.0,2,3,16,6,504805,8531
1070000.0,3,7.0,3.0,2.0,2.0,257.0,124.0,2012.0,6543.0,1,1,16,6,905624,8532
397000.0,2,7.0,2.0,1.0,1.0,0.0,68.0,1975.0,6543.0,2,1,16,6,378404,8533
1035000.0,2,7.0,2.0,1.0,3.0,469.0,124.0,1970.0,6543.0,0,1,16,6,956542,8534
1370000.0,3,7.0,3.0,2.0,2.0,389.0,124.0,1970.0,6543.0,0,1,16,6,1139109,8535
650000.0,2,7.0,2.0,1.0,2.0,304.0,81.0,1960.0,6543.0,0,0,16,6,736782,8536
820000.0,2,7.0,2.0,1.0,0.0,211.0,124.0,1970.0,6543.0,0,0,16,6,759646,8537
750000.0,3,7.0,3.0,2.0,1.0,390.0,126.0,1980.0,6543.0,0,0,16,6,1024480,8538
497600.0,2,7.0,2.0,1.0,1.0,0.0,124.0,1970.0,6543.0,2,3,16,6,407829,8539
970000.0,3,7.0,3.0,2.0,0.0,354.0,135.0,1930.0,6543.0,0,1,16,6,1285680,8540
1256000.0,2,7.0,2.0,1.0,3.0,531.0,111.0,1940.0,6543.0,0,1,16,6,953840,8541
1120000.0,3,7.0,3.0,2.0,0.0,152.0,170.0,2012.0,6543.0,1,1,16,6,804374,8542
1425000.0,3,7.0,3.0,3.0,2.0,305.0,220.0,2007.0,6543.0,0,0,16,6,1201110,8543
872500.0,3,7.0,3.0,1.0,2.0,189.0,85.0,1920.0,6543.0,0,3,16,6,961035,8544
1455000.0,4,7.0,4.0,1.0,1.0,328.0,140.0,1920.0,6543.0,0,1,16,6,1249316,8545
331000.0,1,7.0,1.0,1.0,1.0,0.0,54.0,1970.0,6543.0,2,1,16,6,245796,8546
950000.0,3,7.0,3.0,2.0,2.0,287.0,210.68,2002.0,6543.0,0,1,16,6,1082794,8547
1000000.0,3,2.5,3.0,1.0,0.0,198.0,98.0,1900.0,4019.0,0,3,31,2,1368022,8548
870000.0,2,2.5,2.0,2.0,1.0,0.0,86.0,2013.0,4019.0,2,1,31,2,720446,8549
1050000.0,2,2.5,2.0,1.0,0.0,129.0,128.0,1890.0,4019.0,0,1,31,2,1247477,8550
1242000.0,2,2.5,2.0,1.0,1.0,249.0,98.0,1940.0,4019.0,0,1,31,2,1165267,8551
1165000.0,3,2.5,3.0,2.0,0.0,92.0,114.0,1888.0,4019.0,0,1,31,2,1559336,8552
872500.0,3,13.5,3.0,1.0,1.0,594.0,124.0,1950.0,3464.0,0,1,21,6,726448,8553
720000.0,3,13.5,3.0,2.0,2.0,305.0,136.0,2008.0,3464.0,0,1,21,6,732168,8554
985000.0,3,13.5,3.0,1.0,1.0,841.0,124.0,1970.0,3464.0,0,1,21,6,886846,8555
510000.0,3,13.5,3.0,1.0,1.0,488.0,217.0,1960.0,3464.0,0,4,21,6,663954,8556
480000.0,2,13.5,2.0,1.0,1.0,128.0,92.0,2009.0,3464.0,2,4,21,6,337056,8557
800000.0,3,13.9,4.0,2.0,5.0,689.0,128.0,1951.0,2185.0,0,1,3,6,873671,8558
420000.0,2,13.9,2.0,1.0,1.0,192.0,88.0,1970.0,2185.0,2,1,3,6,377186,8559
700000.0,3,13.9,3.0,1.0,2.0,697.0,124.0,1970.0,2185.0,0,1,3,6,811276,8560
580000.0,3,13.9,3.0,2.0,2.0,250.0,129.0,2013.0,2185.0,2,0,3,6,563493,8561
200000.0,1,13.9,1.0,1.0,1.0,1175.0,35.0,1970.0,2185.0,2,4,3,6,223847,8562
621000.0,3,13.9,3.0,1.0,3.0,547.0,140.0,1970.0,2185.0,0,1,3,6,687244,8563
600000.0,3,13.9,3.0,1.0,1.0,181.0,129.0,2000.0,2185.0,2,2,3,6,481658,8564
840000.0,3,13.8,3.0,1.0,2.0,577.0,124.0,1970.0,5301.0,0,3,10,6,679250,8565
1480000.0,5,13.8,5.0,3.0,4.0,725.0,201.0,1980.0,5301.0,0,3,10,6,1080243,8566
600000.0,2,13.8,2.0,1.0,2.0,190.0,124.0,1970.0,5301.0,1,3,10,6,469910,8567
597500.0,2,13.8,2.0,1.0,2.0,178.0,124.0,2009.0,5301.0,1,1,10,6,463092,8568
1165000.0,3,13.8,3.0,1.0,2.0,700.0,124.0,1970.0,5301.0,0,1,10,6,828735,8569
1295000.0,4,13.8,3.0,1.0,2.0,725.0,124.0,1970.0,5301.0,0,1,10,6,952880,8570
1450000.0,2,11.0,2.0,1.0,1.0,627.0,124.0,1970.0,3052.0,0,1,2,5,1260607,8571
925000.0,2,11.0,2.0,1.0,2.0,257.0,124.0,1970.0,3052.0,2,1,2,5,801409,8572
2220000.0,4,11.0,4.0,3.0,2.0,480.0,244.0,2016.0,3052.0,0,1,2,5,2052573,8573
1912500.0,3,11.0,3.0,2.0,2.0,869.0,124.0,1970.0,3052.0,0,1,2,5,1845869,8574
2085000.0,4,11.0,4.0,2.0,2.0,705.0,124.0,1970.0,3052.0,0,0,2,5,1868619,8575
1380000.0,3,9.7,3.0,2.0,1.0,548.0,124.0,1970.0,5682.0,0,1,2,5,1501418,8576
825000.0,2,9.7,2.0,2.0,2.0,288.0,124.0,1970.0,5682.0,2,0,2,5,943027,8577
1670000.0,3,9.7,3.0,1.0,1.0,534.0,124.0,1970.0,5682.0,0,0,2,5,1228591,8578
1680000.0,3,9.7,3.0,3.0,1.0,329.0,178.0,2005.0,5682.0,1,1,2,5,1444264,8579
1005000.0,2,10.9,2.0,1.0,2.0,780.0,156.0,1950.0,962.0,0,1,10,6,853058,8580
1520000.0,3,1.8,3.0,2.0,2.0,214.0,124.0,1993.0,6786.0,2,1,18,2,992593,8581
960000.0,2,1.8,2.0,2.0,1.0,0.0,90.0,1860.0,6786.0,1,4,18,2,1097710,8582
995000.0,2,1.8,2.0,2.0,1.0,0.0,110.0,2000.0,6786.0,2,1,18,2,668958,8583
490000.0,1,1.8,1.0,1.0,1.0,0.0,51.0,2009.0,6786.0,2,1,18,2,408168,8584
500000.0,2,1.8,2.0,1.0,1.0,4076.0,124.0,1970.0,6786.0,2,4,18,2,518649,8585
1750000.0,4,10.3,4.0,2.0,2.0,707.0,217.0,1956.0,1651.0,0,4,0,0,1336579,8586
2710000.0,5,10.3,5.0,3.0,2.0,1001.0,124.0,1930.0,1651.0,0,0,0,0,2028273,8587
503000.0,1,1.5,1.0,1.0,1.0,0.0,124.0,1970.0,3040.0,2,1,18,2,719400,8588
810000.0,2,1.5,2.0,1.0,1.0,944.0,124.0,1970.0,3040.0,2,1,18,2,1042123,8589
4275000.0,4,1.5,4.0,2.0,2.0,326.0,124.0,1970.0,3040.0,0,1,18,2,2439293,8590
385000.0,1,8.5,1.0,1.0,1.0,1851.0,124.0,1970.0,4898.0,2,1,8,5,394178,8591
850000.0,3,8.5,3.0,2.0,2.0,114.0,145.0,1995.0,4898.0,1,4,8,5,1088768,8592
740000.0,2,8.5,2.0,1.0,1.0,0.0,97.0,1960.0,4898.0,2,3,8,5,471948,8593
1940000.0,3,8.5,3.0,2.0,2.0,439.0,124.0,1912.0,4898.0,0,1,8,5,1667639,8594
595000.0,2,8.5,2.0,1.0,1.0,0.0,124.0,1970.0,4898.0,2,1,8,5,570526,8595
632500.0,2,8.5,2.0,1.0,1.0,0.0,76.0,1968.0,4898.0,2,1,8,5,504541,8596
687000.0,2,7.7,2.0,1.0,1.0,1912.0,124.0,1970.0,8989.0,2,3,25,5,604329,8597
1260000.0,2,7.7,2.0,2.0,2.0,626.0,125.0,2008.0,8989.0,2,1,25,5,988365,8598
695000.0,2,7.7,2.0,1.0,1.0,845.0,124.0,1970.0,8989.0,2,1,25,5,741709,8599
950000.0,3,7.7,3.0,1.0,1.0,0.0,124.0,1970.0,8989.0,2,1,25,5,792909,8600
360000.0,1,7.7,1.0,1.0,0.0,0.0,39.5,1959.0,8989.0,2,1,25,5,407519,8601
1875000.0,3,7.7,3.0,2.0,2.0,270.0,124.0,1970.0,8989.0,0,4,25,5,1602483,8602
642000.0,2,7.7,2.0,1.0,0.0,0.0,124.0,1960.0,8989.0,2,1,25,5,642183,8603
1520000.0,3,7.7,3.0,2.0,1.0,362.0,138.0,1900.0,8989.0,0,1,25,5,1826517,8604
2275000.0,5,7.7,5.0,2.0,1.0,399.0,124.0,1910.0,8989.0,0,1,25,5,2012159,8605
800000.0,2,7.7,2.0,2.0,2.0,0.0,92.0,2001.0,8989.0,2,3,25,5,801950,8606
500000.0,2,7.7,2.0,1.0,1.0,0.0,76.0,1960.0,8989.0,2,2,25,5,541517,8607
490000.0,1,7.7,1.0,1.0,1.0,0.0,53.0,2002.0,8989.0,2,4,25,5,392718,8608
1291000.0,4,9.4,4.0,2.0,2.0,521.0,157.0,1945.0,1308.0,0,1,21,6,1038869,8609
810000.0,2,9.4,2.0,2.0,1.0,175.0,124.0,1970.0,1308.0,1,1,21,6,742765,8610
415500.0,2,9.4,2.0,1.0,1.0,82.0,124.0,1970.0,1308.0,2,1,21,6,492590,8611
1100000.0,2,1.6,2.0,2.0,1.0,81.0,136.0,1990.0,5825.0,1,4,31,2,939977,8612
1350000.0,2,1.6,2.0,1.0,2.0,6261.0,117.0,1999.0,5825.0,1,1,31,2,1021750,8613
600000.0,2,1.6,2.0,1.0,1.0,2122.0,124.0,1970.0,5825.0,2,4,31,2,609489,8614
1350000.0,2,1.6,2.0,1.0,0.0,131.0,110.0,1900.0,5825.0,0,4,31,2,1087550,8615
2725000.0,3,1.6,3.0,2.0,1.0,0.0,124.0,1970.0,5825.0,0,1,31,2,1402781,8616
1050000.0,2,1.6,2.0,1.0,1.0,87.0,124.0,2000.0,5825.0,1,1,31,2,851624,8617
1326000.0,3,1.6,3.0,2.0,2.0,718.0,124.0,2006.0,5825.0,0,1,31,2,1808859,8618
1200000.0,2,1.6,2.0,1.0,0.0,63.0,124.0,1900.0,5825.0,0,3,31,2,1202391,8619
681500.0,2,1.6,2.0,1.0,1.0,0.0,124.0,1970.0,5825.0,2,3,31,2,675636,8620
680000.0,3,13.6,3.0,2.0,1.0,277.0,168.0,2010.0,1071.0,0,1,23,6,656997,8621
741000.0,3,13.6,3.0,2.0,2.0,585.0,124.0,1970.0,1071.0,0,1,23,6,741814,8622
990000.0,4,13.6,4.0,2.0,2.0,702.0,170.0,2003.0,1071.0,0,1,23,6,921160,8623
970000.0,4,13.6,4.0,2.0,3.0,737.0,265.0,2010.0,1071.0,0,1,23,6,1111850,8624
485000.0,3,14.5,3.0,1.0,2.0,630.0,105.23,1970.0,851.0,0,3,11,2,675411,8625
618000.0,4,14.5,4.0,1.0,2.0,604.0,124.0,1970.0,851.0,0,1,11,2,727889,8626
616000.0,3,14.5,3.0,1.0,2.0,431.0,124.0,1970.0,1119.0,2,1,3,6,405039,8627
773000.0,3,14.5,3.0,2.0,2.0,650.0,150.0,1980.0,1119.0,0,1,3,6,755674,8628
355000.0,1,4.2,1.0,1.0,1.0,2581.0,124.0,1970.0,5263.0,2,3,18,2,334679,8629
425000.0,1,4.2,1.0,1.0,1.0,0.0,46.0,2000.0,5263.0,1,2,18,2,527475,8630
535000.0,2,4.2,2.0,2.0,1.0,2592.0,70.0,2012.0,5263.0,2,3,18,2,570755,8631
500000.0,2,4.2,2.0,1.0,1.0,0.0,86.0,2000.0,5263.0,2,1,18,2,491497,8632
525000.0,2,4.2,2.0,1.0,1.0,0.0,73.0,2011.0,5263.0,2,4,18,2,443756,8633
1110000.0,2,4.2,2.0,1.0,0.0,155.0,124.0,1970.0,5263.0,0,1,18,2,922874,8634
917500.0,3,4.2,3.0,1.0,1.0,98.0,101.0,1997.0,5263.0,1,1,18,2,792949,8635
730000.0,2,4.2,2.0,2.0,1.0,2135.0,124.0,2012.0,5263.0,2,3,18,2,621172,8636
811000.0,2,4.2,2.0,1.0,0.0,113.0,124.0,1970.0,5263.0,1,3,18,2,691024,8637
1190000.0,3,4.2,3.0,2.0,1.0,180.0,124.0,1970.0,5263.0,0,1,18,2,1212628,8638
903000.0,2,4.2,2.0,1.0,0.0,184.0,124.0,1970.0,5263.0,0,1,18,2,983310,8639
902500.0,3,4.2,3.0,1.0,1.0,0.0,125.0,2003.0,5263.0,0,1,18,2,1037045,8640
1817000.0,4,4.2,4.0,2.0,1.0,309.0,124.0,1970.0,5263.0,0,3,18,2,1436018,8641
528000.0,2,4.2,2.0,1.0,1.0,0.0,124.0,1975.0,5263.0,2,1,18,2,541913,8642
1000000.0,2,4.2,2.0,1.0,0.0,159.0,124.0,1970.0,5263.0,0,4,18,2,875241,8643
380000.0,1,4.2,1.0,1.0,1.0,2592.0,124.0,1970.0,5263.0,2,4,18,2,326214,8644
1817000.0,4,4.2,4.0,2.0,1.0,309.0,124.0,1970.0,5263.0,0,3,18,2,1436018,8645
1420000.0,3,4.1,3.0,1.0,0.0,112.0,124.0,1970.0,2019.0,0,1,25,5,1502777,8646
1335000.0,2,4.1,2.0,1.0,1.0,107.0,124.0,1900.0,2019.0,0,1,25,5,1437476,8647
1300000.0,2,4.1,2.0,1.0,0.0,132.0,80.0,1900.0,2019.0,0,1,25,5,1349944,8648
2860000.0,4,4.1,4.0,3.0,2.0,160.0,124.0,1970.0,2019.0,0,1,25,5,2204972,8649
1630000.0,3,4.1,3.0,1.0,0.0,143.0,124.0,1970.0,2019.0,0,1,25,5,1502777,8650
2250000.0,3,4.1,3.0,2.0,1.0,148.0,146.0,1890.0,2019.0,0,4,25,5,1847754,8651
1035000.0,2,14.6,2.0,1.0,1.0,593.0,124.0,1970.0,2555.0,0,1,12,5,819252,8652
1321000.0,3,14.6,3.0,1.0,2.0,688.0,124.0,1956.0,2555.0,0,1,12,5,1086562,8653
742500.0,2,14.6,2.0,1.0,1.0,179.0,101.0,2001.0,2555.0,1,1,12,5,580368,8654
860000.0,3,14.6,3.0,1.0,2.0,601.0,104.0,1970.0,2555.0,0,2,12,5,937747,8655
2161000.0,3,2.3,3.0,2.0,1.0,230.0,245.0,1900.0,6821.0,0,1,18,2,1714930,8656
1485000.0,3,2.3,3.0,1.0,1.0,198.0,95.0,1968.0,6821.0,0,1,18,2,1124304,8657
940000.0,2,2.3,2.0,1.0,0.0,89.0,65.0,1890.0,6821.0,0,1,18,2,1042829,8658
770000.0,3,14.7,3.0,1.0,1.0,590.0,132.0,1960.0,3692.0,0,1,12,4,777570,8659
985100.0,3,14.7,3.0,1.0,2.0,621.0,124.0,1950.0,3692.0,0,1,20,4,881855,8660
1410000.0,4,14.7,4.0,2.0,4.0,590.0,161.0,1950.0,3692.0,0,1,20,4,967012,8661
815000.0,3,14.7,3.0,1.0,2.0,393.0,124.0,1970.0,3692.0,2,1,20,4,607164,8662
1042500.0,3,14.7,3.0,1.0,4.0,658.0,146.0,1950.0,3692.0,0,1,20,4,928727,8663
815000.0,3,9.1,3.0,2.0,2.0,148.0,124.0,1970.0,984.0,1,1,10,6,758123,8664
321000.0,2,9.1,2.0,1.0,1.0,0.0,124.0,1970.0,984.0,2,3,10,6,371516,8665
995000.0,3,9.1,3.0,1.0,0.0,669.0,124.0,1970.0,984.0,0,1,10,6,1074552,8666
1290000.0,3,9.1,3.0,1.0,3.0,715.0,124.0,1970.0,984.0,0,1,10,6,1101920,8667
300000.0,2,9.1,2.0,1.0,1.0,0.0,124.0,1970.0,984.0,2,0,10,6,356202,8668
505000.0,2,1.2,2.0,1.0,1.0,0.0,124.0,1970.0,8400.0,2,1,18,5,639176,8669
595000.0,2,1.2,2.0,1.0,1.0,0.0,75.0,1998.0,8400.0,2,1,18,5,563352,8670
580000.0,2,1.2,2.0,1.0,1.0,0.0,79.0,1995.0,8400.0,2,4,18,5,515611,8671
580000.0,2,1.2,2.0,1.0,1.0,0.0,70.0,1994.0,8400.0,2,2,18,5,550218,8672
1320000.0,3,7.7,3.0,1.0,3.0,738.0,124.0,1970.0,1223.0,0,1,10,6,1349756,8673
380000.0,1,7.7,1.0,1.0,1.0,89.0,37.0,1980.0,1223.0,2,1,10,6,233833,8674
1100000.0,3,7.7,3.0,1.0,0.0,305.0,115.0,1900.0,1223.0,0,3,10,6,980775,8675
660000.0,3,7.7,3.0,1.0,1.0,221.0,120.0,2003.0,1223.0,2,1,10,6,543868,8676
867000.0,2,4.6,2.0,1.0,1.0,1087.0,124.0,1970.0,7217.0,2,1,26,5,756852,8677
552000.0,1,4.6,1.0,1.0,1.0,0.0,124.0,1970.0,7217.0,2,1,26,5,525613,8678
655000.0,2,4.6,2.0,1.0,1.0,1816.0,105.0,1960.0,7217.0,2,1,26,5,622039,8679
840000.0,3,4.6,3.0,1.0,1.0,1678.0,94.0,1940.0,7217.0,2,1,26,5,1015431,8680
1010000.0,2,4.6,2.0,2.0,2.0,586.0,119.0,1990.0,7217.0,2,0,26,5,956452,8681
650000.0,2,4.6,2.0,1.0,0.0,0.0,124.0,1970.0,7217.0,2,1,26,5,672745,8682
2400000.0,3,4.6,3.0,2.0,1.0,224.0,124.0,1950.0,7217.0,0,0,26,5,1640475,8683
3600000.0,4,4.6,4.0,2.0,2.0,815.0,124.0,1970.0,7217.0,0,0,26,5,2604719,8684
750000.0,2,4.6,2.0,1.0,1.0,0.0,124.0,1970.0,7217.0,2,0,26,5,607080,8685
247500.0,1,4.6,1.0,1.0,1.0,0.0,124.0,1970.0,7217.0,2,2,26,5,512479,8686
1320000.0,3,4.6,3.0,2.0,1.0,3.0,131.0,1970.0,7217.0,1,1,26,5,1291612,8687
922500.0,3,4.6,3.0,1.0,2.0,4657.0,124.0,1980.0,7217.0,2,1,26,5,1116327,8688
760000.0,2,4.6,2.0,1.0,1.0,0.0,124.0,1970.0,7217.0,2,1,26,5,672745,8689
546000.0,2,8.9,2.0,1.0,1.0,2023.0,124.0,1979.0,802.0,2,1,10,6,349952,8690
670000.0,3,8.9,3.0,2.0,2.0,146.0,141.0,2001.0,802.0,1,4,10,6,698967,8691
1070000.0,3,8.9,3.0,2.0,5.0,442.0,249.0,2003.0,802.0,0,0,10,6,1186469,8692
1575000.0,3,8.9,3.0,1.0,1.0,860.0,160.0,1950.0,802.0,0,1,10,6,1162887,8693
1520000.0,4,8.9,4.0,2.0,3.0,560.0,124.0,1970.0,802.0,0,3,10,6,1128587,8694
720000.0,3,8.9,3.0,2.0,2.0,146.0,141.0,2001.0,802.0,1,3,10,6,721767,8695
1045000.0,3,8.9,3.0,2.0,3.0,526.0,159.0,1990.0,802.0,0,1,10,6,993009,8696
585000.0,2,5.1,2.0,1.0,1.0,0.0,79.0,1965.0,4380.0,2,1,26,5,573526,8697
690000.0,2,5.1,2.0,1.0,1.0,0.0,124.0,1970.0,4380.0,2,1,26,5,668709,8698
854000.0,2,5.1,2.0,1.0,1.0,774.0,90.0,1945.0,4380.0,2,3,26,5,718806,8699
900000.0,1,5.1,1.0,1.0,1.0,160.0,124.0,1930.0,4380.0,0,4,26,5,1114528,8700
350000.0,1,5.1,1.0,1.0,0.0,0.0,48.0,1975.0,4380.0,2,3,25,5,423653,8701
721500.0,3,15.0,3.0,1.0,1.0,594.0,124.0,1970.0,1369.0,0,1,0,2,695974,8702
1060000.0,5,15.0,5.0,2.0,2.0,627.0,232.0,1960.0,1369.0,0,1,0,2,1074816,8703
984000.0,3,15.0,3.0,2.0,2.0,552.0,124.0,1970.0,1369.0,0,1,0,2,791831,8704
450000.0,2,6.6,2.0,1.0,1.0,0.0,50.0,1960.0,2952.0,2,3,25,5,538386,8705
490000.0,2,6.6,2.0,1.0,0.0,601.0,124.0,1970.0,2952.0,2,4,25,5,652703,8706
440000.0,1,6.6,1.0,1.0,0.0,0.0,124.0,1940.0,2952.0,2,1,25,5,575710,8707
1406000.0,3,9.8,3.0,1.0,1.0,34.0,124.0,1970.0,588.0,0,1,21,6,648346,8708
1305000.0,3,9.8,3.0,1.0,2.0,147.0,124.0,1970.0,588.0,0,1,21,6,656671,8709
488000.0,3,12.4,3.0,1.0,1.0,260.0,150.0,1961.0,1414.0,2,1,6,2,551457,8710
1750000.0,3,1.9,3.0,1.0,1.0,160.0,124.0,1870.0,2230.0,0,1,18,2,1486778,8711
1013000.0,2,1.9,2.0,2.0,1.0,0.0,130.0,2010.0,2230.0,1,1,18,2,958540,8712
1171000.0,3,1.9,3.0,2.0,1.0,650.0,124.0,1970.0,2230.0,1,1,18,2,1253786,8713
1053000.0,2,1.9,2.0,1.0,0.0,147.0,124.0,1880.0,2230.0,0,1,18,2,1209848,8714
295000.0,1,1.9,1.0,1.0,1.0,0.0,124.0,2013.0,2230.0,2,3,18,2,497523,8715
445000.0,3,14.5,3.0,1.0,2.0,534.0,124.0,1970.0,1889.0,0,1,11,2,658984,8716
360000.0,2,5.3,2.0,1.0,1.0,0.0,51.0,2010.0,1052.0,2,3,21,6,383056,8717
640000.0,3,10.4,3.0,1.0,2.0,219.0,101.37,1960.0,3464.0,0,1,21,6,680224,8718
961000.0,3,10.4,3.0,1.0,2.0,717.0,124.0,1950.0,3464.0,0,1,21,6,946305,8719
1535000.0,2,3.0,2.0,1.0,0.0,171.0,124.0,1900.0,3280.0,0,1,25,5,1526891,8720
570000.0,3,10.5,3.0,1.0,0.0,423.0,142.0,1920.0,2185.0,0,1,3,6,906385,8721
2345000.0,4,5.7,4.0,2.0,2.0,803.0,124.0,1970.0,2211.0,0,1,31,2,2166546,8722
900000.0,3,9.4,3.0,1.0,2.0,672.0,110.0,1960.0,5132.0,0,1,10,6,851843,8723
5200000.0,5,6.3,5.0,3.0,3.0,761.0,124.0,1970.0,4836.0,0,3,26,5,2807060,8724
1225000.0,3,10.2,3.0,1.0,2.0,770.0,124.0,1970.0,2894.0,0,1,20,5,1320403,8725
622000.0,3,9.5,3.0,1.0,1.0,204.0,124.0,1970.0,4502.0,2,1,21,6,566431,8726
825000.0,3,9.5,3.0,1.0,4.0,603.0,124.0,1970.0,4502.0,0,3,21,6,843389,8727
1475000.0,4,7.9,4.0,3.0,5.0,380.0,124.0,1970.0,5682.0,0,0,2,5,2240018,8728
2160000.0,5,9.7,5.0,1.0,2.0,860.0,124.0,1970.0,7809.0,0,1,2,5,1953868,8729
1050000.0,3,9.7,3.0,3.0,2.0,200.0,124.0,1970.0,7809.0,1,0,2,5,1358512,8730
1275000.0,3,9.7,3.0,2.0,2.0,226.0,127.0,1965.0,7809.0,0,4,2,5,1389069,8731
640000.0,3,23.2,3.0,2.0,1.0,187.0,125.0,2010.0,5030.0,1,1,13,0,788906,8732
500000.0,3,23.2,3.0,1.0,2.0,263.0,124.0,1970.0,3598.0,2,0,17,0,657281,8733
1221000.0,4,17.3,4.0,2.0,3.0,554.0,124.0,1925.0,5366.0,0,0,1,5,1697438,8734
1823000.0,4,17.3,4.0,2.0,3.0,728.0,124.0,1970.0,5366.0,0,1,1,5,1761307,8735
2000000.0,6,17.3,6.0,3.0,4.0,836.0,124.0,1970.0,5366.0,0,1,1,5,2040650,8736
1365000.0,3,11.4,3.0,1.0,1.0,776.0,124.0,1970.0,6795.0,0,1,8,5,1317185,8737
1045000.0,3,11.4,3.0,1.0,1.0,401.0,114.0,1970.0,6795.0,0,3,8,5,1064089,8738
1220000.0,5,13.8,5.0,2.0,2.0,611.0,188.0,1950.0,10969.0,0,1,8,5,1297094,8739
627500.0,4,35.2,4.0,2.0,2.0,687.0,124.0,1970.0,17093.0,0,3,5,1,650553,8740
642000.0,3,25.0,3.0,2.0,2.0,968.0,124.0,1970.0,9704.0,0,1,13,0,1031674,8741
840000.0,3,16.1,3.0,1.0,2.0,509.0,120.0,2000.0,1390.0,0,1,0,0,701282,8742
2650000.0,3,10.5,3.0,2.0,2.0,645.0,219.0,1910.0,10579.0,0,1,1,5,2065627,8743
380000.0,1,10.5,1.0,1.0,1.0,1993.0,46.0,2000.0,10579.0,2,4,1,5,748064,8744
3250000.0,5,10.5,5.0,3.0,2.0,835.0,124.0,1970.0,10579.0,0,3,1,5,2464400,8745
1731000.0,4,10.3,4.0,3.0,2.0,345.0,239.0,2001.0,6938.0,1,3,1,5,1904457,8746
465000.0,3,14.0,3.0,2.0,3.0,248.0,123.21,2010.0,4294.0,1,1,11,2,724709,8747
518500.0,3,14.0,3.0,1.0,0.0,576.0,110.0,1999.0,4294.0,0,1,11,2,667306,8748
692000.0,2,5.2,2.0,1.0,1.0,0.0,124.0,1970.0,11918.0,2,1,23,2,472990,8749
1305000.0,2,4.0,2.0,1.0,0.0,315.0,124.0,1970.0,5533.0,0,1,23,2,981241,8750
1100000.0,3,5.2,3.0,1.0,1.0,322.0,124.0,1970.0,7082.0,0,1,23,2,1087889,8751
573000.0,2,5.2,2.0,1.0,1.0,0.0,124.0,1970.0,7082.0,0,1,23,2,856776,8752
1060000.0,3,10.8,3.0,1.0,2.0,631.0,124.0,1970.0,4480.0,0,1,15,0,1111123,8753
805000.0,3,12.1,3.0,1.0,2.0,669.0,124.0,1970.0,10175.0,0,1,0,2,928239,8754
682000.0,3,12.1,3.0,1.0,1.0,583.0,124.0,1970.0,10175.0,0,1,0,2,773405,8755
535000.0,3,14.8,3.0,2.0,2.0,472.0,230.0,2005.0,1686.0,0,1,19,6,706964,8756
1088000.0,4,14.7,4.0,1.0,1.0,536.0,140.7481,1970.0,4048.0,0,0,28,0,888813,8757
1180000.0,3,14.7,3.0,1.0,1.0,563.0,124.0,1970.0,4048.0,0,1,28,0,895855,8758
630000.0,3,14.8,3.0,2.0,2.0,397.0,145.0,2007.0,2674.0,0,0,3,6,554953,8759
677000.0,2,7.7,2.0,1.0,1.0,131.0,76.0,1975.0,8920.0,2,1,2,5,645256,8760
670000.0,2,7.7,2.0,1.0,1.0,0.0,124.0,1970.0,8920.0,2,4,2,5,651881,8761
1320000.0,3,7.7,3.0,2.0,2.0,227.0,223.0,2006.0,8920.0,1,0,2,5,1456370,8762
816000.0,2,8.4,2.0,2.0,1.0,8140.0,86.5,2015.0,3265.0,2,1,2,5,901656,8763
350000.0,1,1.6,1.0,1.0,1.0,0.0,30.6,1970.0,6786.0,2,4,18,2,351976,8764
620000.0,2,1.6,2.0,2.0,1.0,0.0,124.0,2013.0,6786.0,2,1,18,2,725726,8765
1760000.0,3,1.6,3.0,2.0,2.0,151.0,124.0,1970.0,6786.0,0,1,18,2,1315984,8766
545000.0,3,14.8,3.0,2.0,2.0,301.0,124.0,1970.0,7719.0,0,3,19,6,633840,8767
1091500.0,2,8.7,2.0,2.0,1.0,225.0,124.0,1970.0,5051.0,2,1,8,5,826565,8768
1140000.0,5,17.9,5.0,2.0,2.0,570.0,124.0,1970.0,9758.0,0,1,12,5,1171187,8769
950000.0,3,17.9,3.0,3.0,2.0,160.0,149.0,2013.0,9758.0,1,1,1,5,1240648,8770
425000.0,2,17.9,2.0,1.0,1.0,0.0,124.0,1970.0,9758.0,2,1,1,5,688835,8771
1116000.0,3,17.9,3.0,1.0,2.0,610.0,124.0,1970.0,9758.0,0,1,12,5,947735,8772
1030000.0,3,3.6,3.0,2.0,2.0,538.0,124.0,1995.0,2954.0,2,1,31,2,1088626,8773
900000.0,2,6.7,2.0,1.0,1.0,350.0,100.0,1920.0,11204.0,0,4,23,2,852918,8774
922000.0,4,6.7,4.0,2.0,2.0,463.0,80.0,1960.0,11204.0,0,3,23,2,1215511,8775
1077000.0,3,6.7,3.0,1.0,2.0,512.0,124.0,1970.0,11204.0,0,1,23,2,1018574,8776
805000.0,3,6.7,3.0,2.0,2.0,296.0,124.0,1970.0,3445.0,0,0,23,2,1046443,8777
665000.0,4,20.6,4.0,2.0,2.0,756.0,236.0,2007.0,15510.0,0,0,11,2,759643,8778
