Rooms,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type,Method,CouncilArea,Regionname
3,4.3,3.0,2.0,1.0,257.0,162.0,1915.0,6567.0,0,1,21,6
3,4.3,3.0,1.0,0.0,217.0,124.0,1910.0,6567.0,0,0,21,6
3,4.3,3.0,2.0,2.0,566.0,124.0,1970.0,6567.0,0,1,21,6
3,4.3,3.0,2.0,2.0,254.0,120.0,2000.0,6567.0,0,1,21,6
4,10.2,4.0,1.0,1.0,676.0,124.0,1970.0,3052.0,0,1,2,5
3,10.2,3.0,2.0,2.0,721.0,124.0,1970.0,3052.0,0,1,2,5
4,21.5,4.0,2.0,2.0,599.0,124.0,1970.0,2824.0,0,0,12,4
4,9.5,4.0,2.0,2.0,573.0,124.0,1960.0,4502.0,0,3,21,6
2,7.9,2.0,1.0,1.0,0.0,124.0,1970.0,5682.0,2,0,2,5
2,7.9,2.0,1.0,1.0,136.0,76.0,1975.0,5682.0,2,4,2,5
2,7.9,2.0,1.0,1.0,1129.0,72.0,1960.0,5682.0,2,1,2,5
2,7.9,2.0,2.0,1.0,0.0,101.76,2007.0,5682.0,2,1,2,5
3,9.7,3.0,2.0,2.0,975.0,147.0,1985.0,7809.0,0,4,2,5
3,9.7,3.0,2.0,1.0,260.0,124.0,2001.0,7809.0,1,1,2,5
4,9.7,4.0,3.0,2.0,526.0,124.0,2006.0,7809.0,0,1,2,5
5,9.7,5.0,2.0,1.0,629.0,140.0,1940.0,7809.0,0,1,2,5
3,9.7,3.0,1.0,1.0,697.0,128.0,1955.0,7809.0,0,1,2,5
2,9.7,2.0,1.0,1.0,134.0,124.0,1970.0,7809.0,2,1,2,5
2,9.7,2.0,1.0,2.0,773.0,124.0,1970.0,7809.0,0,1,2,5
4,23.2,4.0,2.0,4.0,765.0,141.0,1975.0,5030.0,0,0,13,0
4,17.3,4.0,3.0,2.0,704.0,318.0,2014.0,5366.0,0,1,1,5
2,8.8,2.0,1.0,1.0,271.0,124.0,1970.0,790.0,0,3,0,0
3,8.8,3.0,1.0,2.0,680.0,124.0,1970.0,790.0,0,0,0,0
2,11.4,2.0,1.0,1.0,0.0,68.0,1970.0,6795.0,2,3,8,5
4,11.4,4.0,2.0,2.0,603.0,148.0,1920.0,6795.0,0,1,8,5
3,11.4,3.0,1.0,2.0,383.0,124.0,1970.0,6795.0,0,1,8,5
4,11.4,4.0,3.0,2.0,557.0,124.0,1950.0,6795.0,0,0,8,5
3,13.8,3.0,2.0,1.0,260.0,124.0,1970.0,10969.0,0,1,8,5
4,13.8,4.0,2.0,5.0,612.0,363.0,2003.0,10969.0,0,1,8,5
3,13.8,3.0,2.0,2.0,614.0,197.0,1950.0,10969.0,0,1,8,5
3,13.8,3.0,2.0,2.0,225.0,124.0,1970.0,10969.0,1,1,8,5
4,35.2,4.0,2.0,2.0,792.0,180.0,1977.0,17093.0,0,1,5,1
4,35.2,4.0,2.0,2.0,796.0,124.0,2004.0,17093.0,0,1,5,1
3,17.3,3.0,2.0,2.0,328.0,144.0,1980.0,2866.0,2,1,1,5
2,17.3,2.0,1.0,1.0,159.0,124.0,1970.0,2866.0,2,2,1,5
4,13.4,4.0,1.0,2.0,769.0,124.0,1970.0,4387.0,0,1,28,0
3,16.1,3.0,1.0,2.0,392.0,124.0,1970.0,1390.0,0,1,0,0
3,10.5,3.0,2.0,4.0,0.0,124.0,1970.0,10579.0,1,4,1,5
3,10.5,3.0,2.0,1.0,343.0,124.0,1970.0,10579.0,0,1,1,5
4,10.5,4.0,3.0,3.0,803.0,124.0,1970.0,10579.0,0,1,1,5
4,10.5,4.0,3.0,2.0,373.0,124.0,1970.0,10579.0,0,0,1,5
3,10.5,3.0,1.0,2.0,0.0,124.0,1970.0,10579.0,2,1,1,5
3,10.3,3.0,4.0,2.0,424.0,201.0,2012.0,6938.0,0,1,1,5
4,10.3,4.0,3.0,2.0,592.0,124.0,1970.0,6938.0,0,4,1,5
4,10.3,4.0,1.0,2.0,606.0,163.0,1948.0,6938.0,0,1,1,5
2,10.3,2.0,1.0,1.0,542.0,65.0,1985.0,6938.0,0,3,1,5
3,14.0,3.0,1.0,1.0,546.0,109.0,2000.0,4294.0,0,3,11,2
3,6.4,3.0,2.0,2.0,244.0,129.0,2010.0,962.0,1,1,10,6
2,5.2,2.0,1.0,1.0,245.0,106.0,1890.0,11918.0,0,0,23,2
3,5.2,3.0,1.0,1.0,349.0,124.0,1970.0,11918.0,0,1,23,2
3,5.2,3.0,2.0,0.0,200.0,124.0,1970.0,11918.0,0,4,23,2
3,5.2,3.0,1.0,1.0,439.0,124.0,1970.0,11918.0,0,1,23,2
2,5.2,2.0,1.0,0.0,0.0,124.0,1970.0,11918.0,2,3,23,2
5,5.2,5.0,3.0,4.0,957.0,320.0,1995.0,11918.0,0,1,23,2
3,5.2,3.0,2.0,2.0,401.0,167.0,1920.0,11918.0,0,3,23,2
2,5.2,2.0,1.0,1.0,69.0,52.0,1970.0,11918.0,2,4,23,2
4,4.0,4.0,2.0,2.0,425.0,140.0,1920.0,5533.0,0,1,23,2
3,4.0,3.0,1.0,0.0,161.0,124.0,1970.0,5533.0,0,1,23,2
3,5.2,3.0,1.0,3.0,484.0,124.0,1970.0,7082.0,0,4,23,2
2,5.2,2.0,1.0,1.0,54.0,60.0,1970.0,7082.0,2,1,23,2
1,5.2,1.0,1.0,1.0,41.0,124.0,1975.0,7082.0,2,1,23,2
5,5.2,5.0,1.0,1.0,441.0,202.0,1940.0,7082.0,0,1,23,2
4,10.8,4.0,2.0,2.0,189.0,124.0,2011.0,4480.0,1,0,15,0
1,10.8,1.0,1.0,1.0,604.0,124.0,1999.0,4480.0,0,1,15,0
3,12.1,3.0,1.0,2.0,412.0,124.0,1970.0,10175.0,0,1,0,2
4,12.1,4.0,2.0,2.0,520.0,261.0,2004.0,10175.0,0,0,29,2
3,12.1,3.0,2.0,2.0,639.0,542.7379831704303,1970.0,10175.0,0,1,29,2
3,2.4,3.0,2.0,1.0,93.0,164.0,2014.0,438.0,0,1,31,2
3,14.8,4.0,2.0,2.0,480.0,195.0,2007.0,1686.0,0,1,19,6
3,10.4,3.0,1.0,0.0,646.0,124.0,1970.0,5678.0,0,1,28,5
3,10.4,3.0,1.0,1.0,583.0,124.0,1970.0,5678.0,0,1,28,5
7,10.4,7.0,4.0,2.0,765.0,146.0,1950.0,5678.0,0,1,28,5
2,10.4,2.0,1.0,1.0,148.0,124.0,1970.0,5678.0,1,1,28,5
3,14.7,3.0,2.0,2.0,306.0,138.0,1999.0,4048.0,1,0,28,0
4,14.8,4.0,2.0,2.0,595.0,124.0,1970.0,2674.0,0,1,3,6
3,7.7,3.0,2.0,2.0,446.0,124.0,1970.0,8920.0,0,1,2,5
3,7.7,3.0,2.0,2.0,321.0,195.0964,1997.0,8920.0,0,4,2,5
3,8.4,3.0,2.0,1.0,359.0,119.0,1910.0,3265.0,0,1,2,5
4,8.4,4.0,2.0,2.0,654.0,221.0,1945.0,3265.0,0,1,2,5
4,8.4,4.0,3.0,2.0,967.0,470.0,1996.0,3265.0,0,1,2,5
2,8.4,2.0,1.0,1.0,2207.0,124.0,1970.0,3265.0,2,0,2,5
2,1.6,2.0,2.0,2.0,0.0,124.0,2008.0,6786.0,2,4,18,2
3,3.5,3.0,1.0,0.0,216.0,124.0,1970.0,3106.0,0,1,31,2
3,10.1,3.0,2.0,2.0,0.0,122.0,2008.0,7822.0,2,1,8,5
3,10.1,3.0,2.0,2.0,621.0,167.0,1940.0,7822.0,0,4,8,5
4,34.9,4.0,2.0,2.0,550.0,172.0,2010.0,8060.0,0,1,7,4
2,8.7,2.0,1.0,1.0,601.0,65.0,1970.0,2379.0,2,1,8,5
2,8.4,2.0,1.0,1.0,1961.0,124.0,1960.0,608.0,2,4,8,5
2,7.8,2.0,1.0,2.0,307.0,103.0,1900.0,6923.0,0,1,8,5
4,8.7,4.0,1.0,2.0,584.0,124.0,1970.0,5051.0,0,1,8,5
2,11.7,2.0,1.0,2.0,897.0,66.0,1970.0,3582.0,0,0,20,5
3,17.9,3.0,1.0,2.0,532.0,124.0,1970.0,9758.0,0,2,12,5
2,17.9,2.0,1.0,1.0,1078.0,94.0,1972.0,9758.0,2,1,12,5
3,17.9,3.0,1.0,2.0,584.0,112.0,1950.0,9758.0,0,1,12,5
3,17.9,3.0,1.0,2.0,350.0,124.0,1970.0,9758.0,0,3,12,5
4,27.1,4.0,2.0,3.0,734.0,222.0,1996.0,3789.0,0,3,32,1
4,16.7,4.0,2.0,2.0,735.0,130.0,1970.0,5837.0,0,1,20,4
3,17.5,3.0,2.0,2.0,363.0,124.0,2006.0,4734.0,2,3,12,4
3,3.6,3.0,1.0,0.0,192.0,85.0,1900.0,2954.0,0,1,31,2
2,3.6,2.0,1.0,0.0,0.0,124.0,1968.0,2954.0,2,1,31,2
5,6.7,5.0,2.0,3.0,630.0,124.0,1970.0,11204.0,0,1,23,2
3,6.7,3.0,2.0,1.0,512.0,124.0,1970.0,11204.0,0,1,23,2
3,6.7,3.0,2.0,2.0,677.0,110.0,1960.0,3445.0,0,1,23,2
2,6.7,2.0,2.0,1.0,143.0,102.0,1970.0,3445.0,1,4,23,2
2,2.0,2.0,1.0,0.0,144.0,80.0,1880.0,4553.0,0,1,31,2
2,2.0,2.0,1.0,0.0,139.0,78.0,1890.0,4553.0,0,4,31,2
2,20.6,2.0,1.0,1.0,197.0,124.0,1970.0,15510.0,1,1,11,2
3,20.6,3.0,2.0,0.0,598.0,158.0,1990.0,15510.0,0,1,11,2
6,20.6,6.0,2.0,2.0,655.0,202.0,1997.0,15510.0,0,1,11,2
3,20.6,3.0,2.0,1.0,280.0,127.0,2010.0,15510.0,0,1,11,2
3,20.6,3.0,2.0,2.0,219.0,175.0,2010.0,15510.0,1,1,11,2
2,2.4,2.0,2.0,1.0,0.0,75.0,2007.0,1123.0,2,1,31,2
2,2.4,2.0,1.0,2.0,155.0,124.0,1900.0,1123.0,0,1,31,2
4,23.0,4.0,2.0,3.0,879.0,124.0,1970.0,11925.0,0,1,17,0
3,23.0,3.0,1.0,2.0,455.0,156.0,1960.0,11925.0,0,1,17,0
4,23.0,4.0,2.0,2.0,731.0,178.0,1985.0,1705.0,0,1,17,0
4,23.0,4.0,1.0,2.0,1717.0,153.0,1950.0,2985.0,0,3,17,0
3,23.0,3.0,1.0,2.0,865.0,124.0,1970.0,1863.0,0,2,17,0
3,24.7,3.0,1.0,1.0,810.0,124.0,1970.0,10894.0,0,3,9,4
3,24.7,3.0,1.0,2.0,540.0,124.0,1970.0,10894.0,0,0,9,4
4,14.8,4.0,2.0,2.0,704.0,124.0,1970.0,6388.0,0,1,3,6
3,14.8,3.0,1.0,3.0,531.0,124.0,1970.0,6388.0,0,1,3,6
4,14.7,4.0,2.0,2.0,528.0,210.0,2010.0,2276.0,0,1,3,6
3,27.7,3.0,1.0,2.0,608.0,124.0,1970.0,1184.0,0,1,19,6
4,22.2,4.0,2.0,3.0,624.0,277.0,2004.0,3940.0,0,1,12,4
2,22.2,2.0,1.0,1.0,2256.0,124.0,1980.0,3940.0,2,1,12,4
4,12.4,4.0,2.0,2.0,668.0,124.0,1970.0,9028.0,0,1,15,0
3,12.4,3.0,1.0,1.0,633.0,124.0,1970.0,9028.0,0,1,15,0
4,12.4,4.0,2.0,3.0,733.0,124.0,1970.0,9028.0,0,1,15,0
3,14.3,3.0,2.0,2.0,195.0,142.0,2010.0,10999.0,2,1,15,0
3,14.3,3.0,2.0,2.0,695.0,130.52,1960.0,10999.0,0,1,15,0
3,14.3,3.0,2.0,3.0,654.0,149.0,1966.0,10999.0,0,1,15,0
3,14.3,3.0,2.0,2.0,402.0,200.0,2007.0,10999.0,0,1,15,0
5,16.1,5.0,4.0,3.0,4077.0,124.0,1970.0,4790.0,0,1,15,0
6,27.0,6.0,4.0,4.0,840.0,542.7379831704303,2011.0,2546.0,0,1,12,4
2,27.0,2.0,1.0,2.0,421.0,88.0,1975.0,2546.0,2,1,12,4
3,7.2,3.0,2.0,1.0,306.0,124.0,1970.0,4898.0,0,1,8,5
4,7.2,4.0,2.0,2.0,470.0,124.0,1970.0,4898.0,1,1,8,5
6,18.0,6.0,3.0,3.0,804.0,214.0,1980.0,6990.0,0,1,24,0
3,18.0,3.0,1.0,1.0,654.0,104.0,1985.0,6990.0,0,1,24,0
4,18.0,4.0,3.0,2.0,792.0,233.0,1995.0,2346.0,0,3,24,0
4,18.0,4.0,2.0,2.0,796.0,124.0,1970.0,2346.0,0,1,0,0
2,7.2,2.0,1.0,0.0,702.0,86.0,1940.0,8989.0,2,1,25,5
2,7.2,2.0,1.0,1.0,249.0,117.0,1930.0,8989.0,0,1,25,5
2,7.2,2.0,1.0,1.0,0.0,124.0,1970.0,8989.0,2,1,25,5
3,7.2,3.0,2.0,2.0,797.0,175.0,1997.0,8989.0,1,1,25,5
3,19.6,3.0,2.0,2.0,553.0,117.0,1975.0,10926.0,0,1,29,2
3,19.6,3.0,2.0,2.0,637.0,125.0,1990.0,10926.0,0,1,29,2
3,19.6,3.0,2.0,1.0,156.0,124.0,2013.0,10926.0,2,3,29,2
3,19.6,3.0,2.0,1.0,525.0,125.0,1970.0,10926.0,0,1,29,2
3,19.6,3.0,2.0,1.0,606.0,111.04,2005.0,10926.0,0,1,29,2
4,19.6,4.0,2.0,2.0,635.0,157.0,1985.0,10926.0,0,0,29,2
2,19.6,2.0,1.0,1.0,279.0,124.0,1970.0,10926.0,0,1,29,2
2,7.5,2.0,1.0,6.0,856.0,105.0,1950.0,9264.0,0,1,21,6
3,7.5,3.0,2.0,1.0,176.0,134.0,2011.0,9264.0,1,4,21,6
3,7.5,3.0,2.0,1.0,173.0,107.0,2007.0,9264.0,0,1,21,6
1,7.5,1.0,1.0,1.0,28.0,124.0,1970.0,9264.0,2,1,21,6
3,7.5,3.0,2.0,2.0,204.0,124.0,1970.0,9264.0,0,0,21,6
2,8.2,2.0,1.0,1.0,92.0,63.4,1970.0,1308.0,2,0,21,6
3,7.5,3.0,3.0,1.0,846.0,187.0,1940.0,588.0,0,4,21,6
3,13.1,3.0,2.0,4.0,491.0,124.0,1970.0,5070.0,0,1,23,2
4,13.1,4.0,2.0,4.0,625.0,140.0,1960.0,5070.0,0,1,23,2
3,13.1,3.0,2.0,2.0,572.0,124.0,1970.0,5070.0,0,1,23,2
2,13.1,2.0,1.0,4.0,687.0,94.0,1960.0,5070.0,0,1,23,2
3,13.1,3.0,1.0,1.0,164.0,124.0,2003.0,5070.0,1,1,23,2
3,24.8,3.0,2.0,2.0,239.0,124.0,1970.0,10788.0,1,1,13,0
2,24.8,2.0,2.0,1.0,306.0,120.0,2011.0,10788.0,2,1,13,0
2,3.6,2.0,1.0,1.0,167.0,124.0,1970.0,6244.0,0,1,31,2
2,3.6,2.0,1.0,0.0,121.0,124.0,1970.0,6244.0,0,1,31,2
1,3.6,1.0,1.0,1.0,0.0,124.0,1970.0,6244.0,2,1,31,2
2,3.4,2.0,1.0,1.0,180.0,82.0,1900.0,3593.0,0,1,21,2
3,5.1,3.0,1.0,0.0,390.0,124.0,1970.0,7570.0,0,1,16,6
2,5.1,2.0,1.0,1.0,43.0,86.0,2010.0,7570.0,1,1,16,6
2,15.4,2.0,1.0,1.0,189.0,73.0,2001.0,4385.0,0,3,28,0
5,15.4,5.0,3.0,2.0,477.0,124.0,1970.0,4385.0,0,1,28,0
3,38.0,3.0,1.0,2.0,602.0,124.0,1970.0,17055.0,0,1,7,4
3,38.0,3.0,1.0,1.0,623.0,124.0,1970.0,17055.0,0,1,7,4
3,38.0,3.0,1.0,1.0,650.0,124.0,1970.0,17055.0,0,1,7,4
4,38.0,4.0,3.0,2.0,1659.0,124.0,1890.0,7566.0,0,3,7,4
5,7.2,5.0,2.0,2.0,538.0,124.0,1970.0,534.0,0,1,8,5
3,12.9,3.0,1.0,1.0,935.0,130.0,1975.0,3285.0,0,1,11,6
4,12.9,4.0,2.0,2.0,634.0,124.0,1980.0,3285.0,0,1,11,6
2,7.3,2.0,1.0,1.0,730.0,93.0,1875.0,10412.0,2,1,26,5
2,7.3,2.0,1.0,1.0,0.0,124.0,1970.0,10412.0,2,1,26,5
4,7.3,4.0,3.0,3.0,1064.0,124.0,1970.0,10412.0,0,1,2,5
3,7.3,3.0,2.0,2.0,313.0,160.0,1995.0,10412.0,1,1,2,5
3,7.3,3.0,2.0,2.0,409.0,124.0,1970.0,10412.0,0,1,2,5
3,7.3,3.0,2.0,2.0,0.0,124.0,1970.0,10412.0,0,1,2,5
3,7.3,3.0,2.0,2.0,296.0,124.0,1970.0,10412.0,2,1,2,5
4,16.7,4.0,2.0,2.0,690.0,124.0,1970.0,15321.0,0,1,20,0
4,16.7,4.0,2.0,2.0,762.0,124.0,1970.0,15321.0,0,1,20,0
4,16.7,4.0,2.0,2.0,726.0,101.0,1961.0,15321.0,0,1,20,0
3,16.7,3.0,2.0,2.0,328.0,152.0,1980.0,15321.0,2,1,20,0
4,11.2,4.0,1.0,2.0,587.0,124.0,1970.0,8870.0,0,0,23,2
3,11.2,3.0,1.0,1.0,746.0,152.0,1960.0,8870.0,0,1,23,2
1,11.2,1.0,1.0,1.0,124.0,75.0,1980.0,8870.0,2,3,23,2
3,11.2,3.0,1.0,1.0,584.0,153.0,1960.0,8870.0,0,1,23,2
2,11.2,2.0,1.0,2.0,650.0,124.0,1970.0,8870.0,0,1,23,2
3,11.2,3.0,2.0,6.0,697.0,174.0,1960.0,8870.0,0,1,23,2
3,11.2,3.0,1.0,1.0,641.0,124.0,1970.0,8870.0,0,1,23,2
3,16.1,3.0,1.0,3.0,580.0,142.0,1962.0,8524.0,0,1,0,2
5,20.4,5.0,2.0,2.0,877.0,124.0,1980.0,4864.0,0,1,11,2
4,20.4,4.0,2.0,1.0,633.0,270.0,2004.0,4864.0,0,1,11,2
3,20.4,3.0,2.0,2.0,711.0,154.0,1985.0,4864.0,0,1,11,2
3,20.4,3.0,2.0,2.0,392.0,124.0,2013.0,4864.0,0,4,11,2
3,11.2,3.0,1.0,6.0,700.0,124.0,1970.0,2606.0,0,1,23,2
4,13.8,4.0,2.0,2.0,630.0,124.0,1970.0,5454.0,0,1,1,5
2,13.8,2.0,1.0,2.0,765.0,124.0,1970.0,5454.0,0,1,1,5
4,13.8,4.0,2.0,2.0,726.0,200.0,1925.0,5454.0,0,3,1,5
3,33.3,3.0,2.0,3.0,646.0,124.0,1970.0,8256.0,0,1,5,4
2,5.3,2.0,1.0,1.0,279.0,124.0,1970.0,11308.0,2,3,2,5
4,5.3,4.0,2.0,2.0,750.0,192.0,1910.0,11308.0,0,0,2,5
3,5.3,3.0,1.0,1.0,271.0,124.0,1970.0,11308.0,0,0,2,5
3,5.3,3.0,2.0,2.0,273.0,124.0,1900.0,11308.0,0,1,2,5
3,5.3,3.0,1.0,2.0,261.0,124.0,1890.0,11308.0,0,1,2,5
3,5.3,3.0,1.0,2.0,290.0,110.0,1900.0,11308.0,0,3,2,5
2,5.3,2.0,2.0,1.0,0.0,124.0,1970.0,11308.0,2,4,2,5
4,5.3,4.0,2.0,2.0,446.0,274.0,2002.0,11308.0,0,1,2,5
4,5.3,4.0,2.0,1.0,595.0,124.0,1970.0,11308.0,0,1,2,5
2,5.3,2.0,1.0,1.0,0.0,124.0,1970.0,11308.0,2,1,2,5
2,6.2,2.0,1.0,2.0,966.0,87.0,1970.0,6482.0,2,1,2,5
1,6.2,1.0,1.0,0.0,0.0,50.0,1960.0,6482.0,2,1,2,5
3,6.2,3.0,2.0,4.0,522.0,124.0,1970.0,6482.0,0,1,2,5
2,6.2,2.0,1.0,1.0,1324.0,72.0,1970.0,6482.0,2,1,2,5
2,8.9,2.0,1.0,2.0,154.0,107.0,1985.0,2890.0,1,1,0,0
3,8.8,3.0,2.0,2.0,192.0,124.0,1970.0,2947.0,1,2,0,0
3,8.8,3.0,1.0,0.0,583.0,92.5,1945.0,2947.0,0,1,0,0
2,8.8,2.0,1.0,1.0,129.0,106.0,2013.0,2947.0,1,1,0,0
3,8.8,3.0,1.0,2.0,648.0,124.0,1970.0,2947.0,0,1,0,0
3,8.8,3.0,1.0,1.0,277.0,124.0,1970.0,2947.0,2,4,0,0
3,8.8,3.0,1.0,2.0,377.0,115.96,1960.0,2674.0,0,1,0,0
3,8.8,3.0,1.0,2.0,429.0,109.0,1950.0,2674.0,0,1,0,0
2,8.8,2.0,1.0,1.0,94.0,124.0,1970.0,2674.0,2,1,0,0
2,8.8,2.0,2.0,1.0,220.0,124.0,1970.0,2674.0,0,1,0,0
3,16.0,3.0,2.0,3.0,598.0,137.0,1960.0,4794.0,0,1,1,5
4,18.0,4.0,2.0,2.0,661.0,196.0,1999.0,5556.0,0,1,3,6
4,18.0,4.0,2.0,2.0,704.0,230.0,2004.0,5556.0,0,1,19,6
3,18.4,3.0,2.0,2.0,530.0,169.0,1999.0,13830.0,0,3,30,6
3,18.4,3.0,2.0,2.0,540.0,124.0,1974.0,13830.0,0,1,30,6
3,18.4,3.0,2.0,1.0,435.0,124.0,1970.0,13830.0,0,1,30,6
3,18.4,3.0,1.0,1.0,663.0,142.0,1995.0,13830.0,0,1,30,6
3,18.4,3.0,1.0,1.0,581.0,124.0,1970.0,13830.0,0,1,30,6
4,18.4,4.0,2.0,3.0,800.0,158.0,1990.0,13830.0,0,4,30,6
4,18.4,4.0,2.0,2.0,546.0,124.0,1970.0,13830.0,0,1,30,6
3,18.4,3.0,1.0,2.0,537.0,121.84,1980.0,13830.0,0,1,30,6
3,12.3,3.0,2.0,2.0,311.0,127.0,2000.0,3145.0,2,1,20,5
3,12.3,3.0,1.0,2.0,603.0,124.0,1970.0,3145.0,0,4,20,5
3,7.8,3.0,1.0,2.0,424.0,114.0,1950.0,5549.0,0,1,0,0
3,7.8,3.0,1.0,2.0,617.0,158.0,1930.0,1554.0,0,1,0,0
3,14.0,3.0,1.0,1.0,708.0,90.0,1960.0,851.0,0,1,11,2
3,14.5,3.0,1.0,1.0,589.0,157.0,1965.0,2339.0,0,1,3,6
4,15.5,4.0,2.0,3.0,696.0,124.0,1980.0,3656.0,0,1,3,6
3,11.7,3.0,1.0,0.0,534.0,124.0,1965.0,5629.0,0,1,21,6
3,11.7,3.0,2.0,4.0,546.0,124.0,1970.0,5629.0,0,1,21,6
4,11.7,4.0,2.0,2.0,535.0,124.0,1970.0,5629.0,0,1,21,6
3,10.4,3.0,2.0,1.0,468.0,144.0,1970.0,1119.0,0,1,3,6
1,3.4,1.0,1.0,1.0,0.0,56.0,2008.0,5263.0,2,3,18,2
1,3.4,1.0,1.0,0.0,91.0,124.0,2006.0,5263.0,1,1,18,2
3,5.4,3.0,1.0,2.0,257.0,124.0,1920.0,10331.0,0,3,2,5
3,5.4,3.0,1.0,1.0,1096.0,124.0,1970.0,10331.0,2,1,2,5
4,5.4,4.0,3.0,1.0,638.0,124.0,1970.0,10331.0,0,0,2,5
2,5.4,2.0,1.0,3.0,193.0,107.0,1995.0,10331.0,1,1,2,5
2,5.4,2.0,1.0,1.0,0.0,80.0,1970.0,10331.0,2,1,2,5
5,5.4,5.0,2.0,2.0,842.0,124.0,1970.0,10331.0,0,1,2,5
3,5.4,3.0,2.0,2.0,200.0,124.0,1970.0,10331.0,0,0,2,5
4,7.3,4.0,1.0,2.0,836.0,173.0,1910.0,2671.0,0,1,2,5
3,7.3,3.0,3.0,1.0,204.0,124.0,1970.0,2671.0,0,4,2,5
4,25.2,4.0,2.0,2.0,560.0,305.0,2005.0,8459.0,0,1,9,4
5,14.0,5.0,2.0,3.0,545.0,171.0,1972.0,2878.0,0,3,3,6
4,23.3,4.0,2.0,2.0,900.0,281.0,1994.0,2949.0,0,1,13,0
4,23.3,4.0,2.0,2.0,620.0,124.0,1970.0,2949.0,0,1,13,0
2,16.3,2.0,1.0,2.0,138.0,124.0,1970.0,8279.0,2,1,29,2
3,16.3,3.0,2.0,2.0,534.0,121.0,1980.0,8279.0,0,1,29,2
3,16.3,3.0,1.0,1.0,533.0,160.0,1970.0,8279.0,0,1,29,2
3,16.3,3.0,1.0,2.0,640.0,140.0,1975.0,8279.0,0,1,29,2
2,14.6,2.0,2.0,2.0,248.0,120.0,1995.0,1624.0,2,0,0,0
3,6.4,3.0,1.0,2.0,417.0,124.0,1970.0,3873.0,0,1,16,6
4,5.9,4.0,2.0,2.0,510.0,124.0,1970.0,4675.0,0,0,26,5
3,5.9,3.0,2.0,0.0,312.0,141.0,1920.0,4675.0,0,0,26,5
3,8.4,3.0,1.0,1.0,206.0,110.0,1980.0,8801.0,1,1,26,5
4,8.4,4.0,2.0,0.0,589.0,124.0,1970.0,8801.0,0,1,26,5
2,4.3,2.0,1.0,1.0,81.0,88.0,1980.0,4918.0,2,1,16,6
2,4.3,2.0,1.0,1.0,0.0,93.0,1940.0,4918.0,2,3,16,6
4,4.3,4.0,2.0,4.0,251.0,124.0,1970.0,4918.0,0,3,16,6
2,4.3,2.0,1.0,1.0,4977.0,79.0,2000.0,4918.0,2,1,16,6
2,11.4,2.0,1.0,2.0,368.0,124.0,1920.0,2397.0,0,3,8,5
5,11.4,5.0,2.0,2.0,904.0,124.0,1970.0,2397.0,0,1,8,5
2,0.0,2.0,1.0,1.0,0.0,86.0,1976.0,17496.0,2,1,18,2
3,31.7,3.0,1.0,4.0,600.0,122.86,1975.0,3600.0,0,3,19,7
4,29.8,4.0,2.0,1.0,587.0,149.0,1990.0,4718.0,0,1,19,7
3,31.7,3.0,2.0,2.0,740.0,119.0,1985.0,6065.0,0,1,19,3
3,20.0,3.0,1.0,2.0,309.0,124.0,1970.0,6162.0,1,1,12,4
5,20.0,5.0,2.0,2.0,720.0,174.0,1975.0,6162.0,0,1,12,4
3,3.0,3.0,2.0,1.0,411.0,124.0,1970.0,2019.0,0,0,25,5
3,3.0,3.0,2.0,0.0,138.0,155.0,1885.0,2019.0,0,4,25,5
2,17.9,2.0,1.0,1.0,114.0,92.0,1970.0,10529.0,1,1,29,2
5,17.9,5.0,2.0,2.0,574.0,124.0,1970.0,10529.0,0,3,29,2
2,17.2,2.0,1.0,1.0,300.0,90.0,2011.0,6871.0,2,1,28,0
2,17.2,2.0,1.0,4.0,446.0,82.0,1975.0,6871.0,0,1,28,0
3,17.2,3.0,1.0,2.0,208.0,110.0,1975.0,6871.0,2,3,28,0
3,17.2,3.0,1.0,2.0,439.0,110.0,1960.0,6871.0,2,4,28,0
4,17.2,4.0,2.0,2.0,708.0,124.0,1970.0,6871.0,0,1,28,0
2,17.2,2.0,1.0,1.0,697.0,124.0,1960.0,6871.0,0,1,28,0
4,10.2,4.0,2.0,0.0,420.0,124.0,1910.0,2079.0,0,1,28,0
3,16.2,3.0,2.0,2.0,842.0,124.0,1970.0,3891.0,0,1,0,0
3,16.2,3.0,2.0,2.0,397.0,124.0,2003.0,3891.0,1,1,0,0
4,16.2,4.0,2.0,1.0,973.0,124.0,1970.0,3891.0,0,1,0,0
3,16.2,3.0,1.0,1.0,575.0,138.0,1980.0,3891.0,0,1,0,0
3,16.2,3.0,1.0,0.0,396.0,108.0,1955.0,3891.0,0,1,0,0
3,16.2,3.0,2.0,1.0,1125.0,124.0,1970.0,3891.0,0,1,0,0
3,16.2,3.0,1.0,3.0,615.0,124.0,1970.0,3891.0,0,0,0,0
4,16.2,4.0,3.0,2.0,701.0,300.0,1993.0,3891.0,0,1,0,0
4,14.2,4.0,2.0,2.0,243.0,124.0,1970.0,13366.0,1,1,20,0
4,14.2,4.0,3.0,2.0,768.0,124.0,1970.0,13366.0,0,1,20,0
2,14.2,2.0,1.0,1.0,296.0,124.0,1970.0,13366.0,2,1,20,0
3,14.2,3.0,1.0,2.0,1321.0,124.0,1970.0,13366.0,0,1,20,0
